continent,country,year,pop,gdpPercap,lifeexp,infmort,fertility
Africa,Rwanda,1965,3232937,173.896368503315,44.62,122.2,8.2
Africa,Rwanda,1970,3754546,215.722909427664,45.58,129.4,8.23
Africa,Rwanda,1975,4359166,193.589661325125,46.13,144.8,8.37
Africa,Rwanda,1980,5140786,266.188752070209,47.46,129.1,8.45
Africa,Rwanda,1985,6117966,254.398103225811,49.15,97.8,8.28
Africa,Rwanda,1990,7259740,230.482996773989,50.5,93.2,7.27
Africa,Rwanda,1995,5912755,180.564824180944,43.8,129.6,6.31
Africa,Rwanda,2000,8021875,216.273787985976,49.2,109.2,5.9
Africa,Rwanda,2005,9008230,278.271268051548,59.6,70.2,5.37
Africa,Rwanda,2010,10293669,348.147302288426,65.1,43.8,4.84
Africa,Rwanda,2015,11609666,,65.9,31.1,4.31
Oceania,Samoa,1960,108645,,51.45,92,7.65
Oceania,Samoa,1965,127068,,54.39,,7.52
Oceania,Samoa,1970,143175,,57.33,73,7.19
Oceania,Samoa,1975,151383,,60.26,,6.76
Oceania,Samoa,1980,155554,,63.2,55.6,6.2
Oceania,Samoa,1985,160030,1159.91755233394,66.1,30.5,5.62
Oceania,Samoa,1990,162865,1180.38982347343,69.1,25.8,5.12
Oceania,Samoa,1995,170158,1190.89777677218,70,21.8,4.75
Oceania,Samoa,2000,174614,1406.63121513739,70.8,18.5,4.5
Oceania,Samoa,2005,179928,1745.14638633231,71.8,16.5,4.46
Oceania,Samoa,2010,186029,1764.61259373539,72.6,16,4.34
Oceania,Samoa,2015,193228,,73.2,15,4.03
Asia,Saudi Arabia,1960,4086539,,47.62,150,7.22
Asia,Saudi Arabia,1965,4843635,,50.88,,7.26
Asia,Saudi Arabia,1970,5836394,7551.59709265687,55.65,118,7.28
Asia,Saudi Arabia,1975,7428705,14809.9792164314,61.67,93.1,7.31
Asia,Saudi Arabia,1980,9912917,15507.4031842494,66.99,70.7,7.21
Asia,Saudi Arabia,1985,13361284,9112.86209319404,71.01,52.3,6.66
Asia,Saudi Arabia,1990,16361453,8808.98559253876,73.9,35.5,5.84
Asia,Saudi Arabia,1995,18853670,8804.56038824271,75.5,24.8,4.99
Asia,Saudi Arabia,2000,21392273,8808.87528291173,76.8,19.4,3.99
Asia,Saudi Arabia,2005,24745230,9171.25175652035,77.8,16.8,3.23
Asia,Saudi Arabia,2010,28090647,9282.08484197605,78.7,14.7,2.83
Asia,Saudi Arabia,2015,31540372,,79.5,12.5,2.54
Africa,Senegal,1960,3177560,588.570418182505,38.46,126.3,6.95
Africa,Senegal,1965,3649308,566.696698113725,38.71,125.7,7.15
Africa,Senegal,1970,4217754,537.280164277006,39.59,121.7,7.34
Africa,Senegal,1975,4900491,519.729908900965,43.94,108,7.47
Africa,Senegal,1980,5568651,481.742480898875,49.42,91.7,7.38
Africa,Senegal,1985,6438024,478.973439987176,54.45,80.8,7.09
Africa,Senegal,1990,7514201,460.89767854227,57.8,70.3,6.63
Africa,Senegal,1995,8710746,440.538034055866,58.4,70.8,6.05
Africa,Senegal,2000,9860578,475.816768246243,59.7,68.5,5.56
Africa,Senegal,2005,11268994,522.906545606467,62.2,56.3,5.23
Africa,Senegal,2010,12956791,539.044316142786,64.2,46.7,5.05
Africa,Senegal,2015,15129273,,65.3,41.7,4.81
Europe,Serbia,1960,7556730,,63.33,,2.63
Europe,Serbia,1965,7835084,,66.06,,2.49
Europe,Serbia,1970,8119861,,68.34,,2.38
Europe,Serbia,1975,8497168,,69.82,,2.36
Europe,Serbia,1980,8908293,,70.68,,2.35
Europe,Serbia,1985,9253401,,71.58,33.5,2.29
Europe,Serbia,1990,9517670,1151.07789795191,72.5,24.5,2.11
Europe,Serbia,1995,9884146,550.458469350817,72,17,1.85
Europe,Serbia,2000,9463306,642.776584208521,72.1,10.9,1.64
Europe,Serbia,2005,9186685,858.699922006687,73.2,7.7,1.47
Europe,Serbia,2010,9059046,961.537769539972,74.8,6.6,1.38
Europe,Serbia,2015,8850975,,76.2,5.9,1.37
Africa,Seychelles,1960,41538,1179.19495401801,60.42,73.6,5.27
Africa,Seychelles,1965,46770,2524.74267906778,62.81,66,5.84
Africa,Seychelles,1970,52364,2709.6578641815,64.62,54.1,5.76
Africa,Seychelles,1975,59589,3342.71746798906,66.9,39.7,4.85
Africa,Seychelles,1980,66292,4402.62077173716,68.4,25.3,3.85
Africa,Seychelles,1985,69841,4329.53617359431,69.3,17.5,3.19
Africa,Seychelles,1990,70627,5595.29792997012,69.1,14.2,2.74
Africa,Seychelles,1995,76703,5927.53000795275,69.8,12.5,2.35
Africa,Seychelles,2000,81154,7576.70311752963,70.9,12.3,2.15
Africa,Seychelles,2005,88747,6734.01319931941,72,12.3,2.26
Africa,Seychelles,2010,93081,8168.81523082047,73.1,12.2,2.26
Africa,Seychelles,2015,96471,,74.1,11.7,2.13
Africa,Sierra Leone,1960,2181701,223.919844653323,36.07,223.6,6.03
Africa,Sierra Leone,1965,2332999,259.169915717924,38.7,207.6,6.38
Africa,Sierra Leone,1970,2514151,294.24874786757,43.15,191,6.7
Africa,Sierra Leone,1975,2765914,300.453540674077,48.45,177.5,6.94
Africa,Sierra Leone,1980,3086406,300.91366463129,52.04,167.3,7.06
Africa,Sierra Leone,1985,3466044,278.723411531994,53.14,160.4,6.89
Africa,Sierra Leone,1990,3931208,258.05758967727,51.6,156.5,6.53
Africa,Sierra Leone,1995,3837807,200.38994597696,50.9,153.4,6.2
Africa,Sierra Leone,2000,4060709,156.592572897984,51.5,143.3,5.92
Africa,Sierra Leone,2005,5071271,237.841291463225,52.3,128.1,5.45
Africa,Sierra Leone,2010,5775902,272.563941354961,55,107,4.94
Africa,Sierra Leone,2015,6453184,,57.1,87.1,4.55
Asia,Singapore,1960,1633718,2268.32009257412,65.02,35.5,5.82
Asia,Singapore,1965,1879571,2793.51255366251,66.31,27.3,4.36
Asia,Singapore,1970,2074071,4630.3896033453,67.4,22,3.19
Asia,Singapore,1975,2262393,6682.82300290003,69.26,14.3,2.27
Asia,Singapore,1980,2414524,9455.41848911007,71.04,12,1.82
Asia,Singapore,1985,2708634,11742.0761276717,72.87,8.8,1.61
Asia,Singapore,1990,3016400,15948.0636218671,74.9,6.2,1.83
Asia,Singapore,1995,3482635,20818.7504162796,76.4,4.1,1.67
Asia,Singapore,2000,3918183,24481.4120693189,78.3,3.1,1.6
Asia,Singapore,2005,4495531,26938.139275872,80,2.3,1.26
Asia,Singapore,2010,5078961,32626.1537692453,81.3,2.2,1.26
Asia,Singapore,2015,5603740,,82,2.1,1.3
Europe,Slovak Republic,1960,4137224,,70.42,33,3.09
Europe,Slovak Republic,1965,4378613,,70.39,,2.7
Europe,Slovak Republic,1970,4531874,,69.84,25,2.5
Europe,Slovak Republic,1975,4744482,,70.45,,2.5
Europe,Slovak Republic,1980,4988654,,70.58,20,2.37
Europe,Slovak Republic,1985,5157959,5096.14267387546,70.89,19.4,2.22
Europe,Slovak Republic,1990,5277709,5337.84859434274,71,15.6,2.04
Europe,Slovak Republic,1995,5362950,4531.25204691448,72.4,12.6,1.63
Europe,Slovak Republic,2000,5386065,5333.02918327202,73.3,10.2,1.27
Europe,Slovak Republic,2005,5385192,6777.00778746607,74.3,8.4,1.24
Europe,Slovak Republic,2010,5406896,8463.60035665565,75.7,7,1.35
Europe,Slovak Republic,2015,5426258,,77.6,5.8,1.43
Europe,Slovenia,1960,1586632,,68.62,37,2.32
Europe,Slovenia,1965,1629434,,69.14,,2.34
Europe,Slovenia,1970,1669583,,69.32,25,2.27
Europe,Slovenia,1975,1742626,,70.32,,2.21
Europe,Slovenia,1980,1835839,,70.89,16,2.04
Europe,Slovenia,1985,1945136,,71.63,12.3,1.74
Europe,Slovenia,1990,2006520,8327.55170045651,73.7,8.8,1.47
Europe,Slovenia,1995,1991487,8112.52718044356,74.6,6.2,1.29
Europe,Slovenia,2000,1988652,10046.7390926115,76.1,4.5,1.21
Europe,Slovenia,2005,1996522,11954.0742641454,77.6,3.5,1.32
Europe,Slovenia,2010,2052480,12707.8714847404,79.5,2.7,1.48
Europe,Slovenia,2015,2067526,,80.9,2.1,1.53
Oceania,Solomon Islands,1960,117869,,50.55,131.8,6.39
Oceania,Solomon Islands,1965,136847,,53.42,103.3,6.42
Oceania,Solomon Islands,1970,160292,,56.31,76.5,6.91
Oceania,Solomon Islands,1975,193447,,59.33,55.1,7.24
Oceania,Solomon Islands,1980,230614,,61.53,41.9,6.75
Oceania,Solomon Islands,1985,270809,,60.26,35.6,6.28
Oceania,Solomon Islands,1990,311849,1093.04819896809,60.1,32.2,5.85
Oceania,Solomon Islands,1995,359236,1392.73642758521,61.1,29.1,5.2
Oceania,Solomon Islands,2000,412336,1055.2103556323,61.7,27.4,4.72
Oceania,Solomon Islands,2005,469306,976.64276442236,61.8,27.5,4.5
Oceania,Solomon Islands,2010,526177,1169.80974082866,62.7,26.6,4.24
Oceania,Solomon Islands,2015,583591,,64,23.6,3.91
Africa,South Africa,1960,17396367,2203.6825853352,49.01,,6.17
Africa,South Africa,1965,19813947,2692.44387627564,50.91,,5.91
Africa,South Africa,1970,22502502,3046.7033934271,52.77,,5.59
Africa,South Africa,1975,25698856,3191.16532739823,54.47,86.6,5.25
Africa,South Africa,1980,29077143,3284.45294979634,56.85,68,4.79
Africa,South Africa,1985,32983013,3097.03636029249,59.78,55.1,4.29
Africa,South Africa,1990,36793490,3015.33575197678,62,47.4,3.66
Africa,South Africa,1995,41426810,2795.57449581563,62.7,48.2,3.11
Africa,South Africa,2000,44896856,2959.62033713452,56.4,54,2.87
Africa,South Africa,2005,48352951,3316.59576214904,52.7,51.5,2.68
Africa,South Africa,2010,51621594,3634.90566542753,54.9,38.2,2.47
Africa,South Africa,2015,54490406,,61.3,33.6,2.34
Asia,South Korea,1960,25074028,1153.71566794135,53.02,80.2,6.16
Asia,South Korea,1965,28392722,1357.56280750398,56.84,61.6,5.16
Asia,South Korea,1970,31437141,2024.4600055075,61.22,41.4,4.53
Asia,South Korea,1975,34713078,2637.58270640823,64.26,22.8,3.62
Asia,South Korea,1980,37451085,3418.56913266999,66.15,12.3,2.52
Asia,South Korea,1985,40501917,4606.43980449123,68.98,8.5,1.86
Asia,South Korea,1990,42972254,6878.89858453783,71.8,6.1,1.61
Asia,South Korea,1995,44652994,9642.0999957584,74,4.7,1.63
Asia,South Korea,2000,46206271,11543.5419518922,76.3,5.2,1.35
Asia,South Korea,2005,47605863,13956.1059072703,78.7,4.8,1.2
Asia,South Korea,2010,49090041,16325.1027744304,80.4,3.5,1.27
Asia,South Korea,2015,50293439,,81,2.9,1.36
Europe,Spain,1960,30450994,3711.58751487718,69.23,47.7,2.77
Europe,Spain,1965,32192223,5294.35352069349,70.95,35.6,2.83
Europe,Spain,1970,33923240,6808.82954555638,72.19,25.5,2.87
Europe,Spain,1975,35909042,8332.7888272263,73.49,20.4,2.75
Europe,Spain,1980,37704867,8746.71920553386,75.53,15.3,2.22
Europe,Spain,1985,38734330,9124.7308128216,76.34,11.4,1.63
Europe,Spain,1990,39192055,11236.7455357725,76.9,9.3,1.34
Europe,Spain,1995,39764267,11934.945305065,77.9,6.9,1.21
Europe,Spain,2000,40749800,14241.6771308816,79.2,5.4,1.22
Europe,Spain,2005,43854761,15537.0529184733,80.3,4.8,1.35
Europe,Spain,2010,46601492,15281.7487291179,81.8,3.9,1.46
Europe,Spain,2015,46121699,,82.6,3.5,1.53
Asia,Sri Lanka,1960,9896172,273.70193141348,59.76,72.7,5.54
Asia,Sri Lanka,1965,11117685,287.937458022961,62.07,60.4,4.96
Asia,Sri Lanka,1970,12487493,339.150107311372,64.69,53.6,4.34
Asia,Sri Lanka,1975,13755990,366.485241265805,66.76,48.7,3.78
Asia,Sri Lanka,1980,15036562,433.280201883915,68.97,39.4,3.41
Asia,Sri Lanka,1985,16180776,512.649062010376,69.97,25.2,2.9
Asia,Sri Lanka,1990,17330817,566.720278565056,70.5,18.1,2.48
Asia,Sri Lanka,1995,18248435,699.984511822521,71.7,17.2,2.29
Asia,Sri Lanka,2000,18783745,869.411840077684,72.4,14,2.24
Asia,Sri Lanka,2005,19526406,1015.99085003149,73.9,12.1,2.29
Asia,Sri Lanka,2010,20201312,1338.04756522745,75,9.4,2.34
Asia,Sri Lanka,2015,20715010,,77.6,8.4,2.31
Americas,St. Lucia,1960,89901,,56.97,,6.97
Americas,St. Lucia,1965,96303,,60.15,,6.69
Americas,St. Lucia,1970,104162,,62.47,57.5,6.1
Americas,St. Lucia,1975,109770,,65.38,36.3,5.46
Americas,St. Lucia,1980,117984,2267.41155919447,68.15,26.7,4.7
Americas,St. Lucia,1985,126416,2368.99229290596,69.7,22.2,3.89
Americas,St. Lucia,1990,138180,3835.75717397597,70.2,18.7,3.4
Americas,St. Lucia,1995,147040,4256.18647850925,71.1,16.9,2.87
Americas,St. Lucia,2000,156949,4594.22625629982,72,15.2,2.31
Americas,St. Lucia,2005,165407,4795.42001426784,73.1,14.8,2.04
Americas,St. Lucia,2010,177397,4378.20920928764,74.5,14.1,1.98
Americas,St. Lucia,2015,184999,,74.8,12.7,1.87
Americas,St. Vincent and the Grenadines,1960,80948,1324.50008647527,57.85,,7.22
Americas,St. Vincent and the Grenadines,1965,85972,1325.14696878053,62.46,,6.76
Americas,St. Vincent and the Grenadines,1970,90457,1382.54759720088,64.84,58.6,6.01
Americas,St. Vincent and the Grenadines,1975,95614,1269.15776350744,65.99,59,4.97
Americas,St. Vincent and the Grenadines,1980,100506,1617.1286599805,67.19,45.2,3.99
Americas,St. Vincent and the Grenadines,1985,104477,2029.76604802971,68.68,28.1,3.33
Americas,St. Vincent and the Grenadines,1990,107509,2713.98938321443,69.7,20.3,2.96
Americas,St. Vincent and the Grenadines,1995,108122,2864.6952303879,69.6,19,2.7
Americas,St. Vincent and the Grenadines,2000,107897,3683.57791875585,69.1,19.2,2.38
Americas,St. Vincent and the Grenadines,2005,108749,4352.40107679151,70.4,19.2,2.17
Americas,St. Vincent and the Grenadines,2010,109316,4662.46772293169,71.1,18.6,2.07
Americas,St. Vincent and the Grenadines,2015,109462,,71.2,16.6,1.95
Africa,Sudan,1960,7527450,437.372631236342,49.54,107.4,6.69
Africa,Sudan,1965,8738703,416.938508380477,51.94,99.8,6.81
Africa,Sudan,1970,10232758,381.321257768434,54.26,94.7,6.89
Africa,Sudan,1975,12075841,407.00503459759,56,91.3,6.94
Africa,Sudan,1980,14418063,383.203005355158,56.95,87.9,6.8
Africa,Sudan,1985,17097619,334.248424356631,57.81,84.6,6.47
Africa,Sudan,1990,20008804,352.946658430959,58.9,79.9,6.15
Africa,Sudan,1995,24691970,366.891819202761,60.5,74.7,5.82
Africa,Sudan,2000,28079664,440.394873172272,62.4,67.8,5.44
Africa,Sudan,2005,31990003,501.490514427273,64.6,59.9,5.04
Africa,Sudan,2010,36114885,631.846868624945,66.1,53.3,4.64
Africa,Sudan,2015,40234882,,67.5,47.6,4.28
Americas,Suriname,1960,289972,,60.58,,6.61
Americas,Suriname,1965,331799,,62.65,,6.3
Americas,Suriname,1970,371268,,64.66,,5.65
Americas,Suriname,1975,362651,2502.42134310949,66.19,,4.74
Americas,Suriname,1980,362777,2557.01143953448,67.71,40,3.92
Americas,Suriname,1985,371469,2250.98838826389,68.98,45.9,3.34
Americas,Suriname,1990,408276,2042.64032713165,69.7,40.7,2.73
Americas,Suriname,1995,445830,1857.57389341229,70.1,35.4,2.68
Americas,Suriname,2000,480751,1855.77217353682,69.7,30.2,2.74
Americas,Suriname,2005,491999,2394.36730968965,69.9,25.8,2.52
Americas,Suriname,2010,518141,2771.64746854621,70.7,22.1,2.35
Americas,Suriname,2015,542975,,72,19,2.22
Africa,Swaziland,1960,349233,,44.78,141.7,6.72
Africa,Swaziland,1965,391659,,46.39,131.3,6.8
Africa,Swaziland,1970,445844,576.611070015521,48.79,119.3,6.88
Africa,Swaziland,1975,517100,782.833874298975,51.94,101.6,6.82
Africa,Swaziland,1980,603373,779.267940063609,55.31,83.8,6.66
Africa,Swaziland,1985,705492,862.004091187427,58.6,65.3,6.38
Africa,Swaziland,1990,862728,1320.68833166421,60.7,56,5.74
Africa,Swaziland,1995,963428,1374.92345977074,59.1,68.7,4.87
Africa,Swaziland,2000,1063715,1433.13992657808,48.8,84,4.21
Africa,Swaziland,2005,1104642,1531.70752062659,42.5,83,3.87
Africa,Swaziland,2010,1193148,1602.15115140787,46.4,59.1,3.56
Africa,Swaziland,2015,1286970,,51.8,44.5,3.2
Europe,Sweden,1960,7479602,11368.0818248083,73.01,16.3,2.2
Europe,Sweden,1965,7741167,14137.0889603596,73.85,13.7,2.41
Europe,Sweden,1970,8049049,16558.1363848077,74.66,11.3,1.92
Europe,Sweden,1975,8192693,18482.4679781117,74.95,8.7,1.77
Europe,Sweden,1980,8310915,19469.155508509,75.74,7.2,1.68
Europe,Sweden,1985,8350814,21227.554776217,76.72,6.4,1.74
Europe,Sweden,1990,8559107,23491.5030400952,77.6,5.8,2.14
Europe,Sweden,1995,8826720,23562.2545366795,78.9,4,1.73
Europe,Sweden,2000,8872284,27868.8278979798,79.7,3.4,1.56
Europe,Sweden,2005,9030163,31269.0569657491,80.6,3,1.79
Europe,Sweden,2010,9382297,32492.9734525565,81.6,2.5,1.99
Europe,Sweden,2015,9779426,,82.1,2.4,1.93
Europe,Switzerland,1960,5296120,,71.46,21.6,2.52
Europe,Switzerland,1965,5829958,,72.36,18.4,2.53
Europe,Switzerland,1970,6169357,,73.18,15,2.12
Europe,Switzerland,1975,6356178,,74.86,11.2,1.67
Europe,Switzerland,1980,6303608,28625.443325156,75.69,8.4,1.51
Europe,Switzerland,1985,6455680,30121.892379424,76.99,7.3,1.54
Europe,Switzerland,1990,6673920,33679.3601817223,77.5,6.7,1.55
Europe,Switzerland,1995,7017042,32192.0969089254,78.5,5.2,1.52
Europe,Switzerland,2000,7165581,34877.6648334587,79.8,4.6,1.44
Europe,Switzerland,2005,7408608,35998.0673934969,81.3,4.3,1.43
Europe,Switzerland,2010,7830534,37640.9439356243,82.3,3.9,1.5
Europe,Switzerland,2015,8298663,,83,3.4,1.55
Asia,Syria,1960,4592777,479.770162801286,52.87,121.8,7.47
Asia,Syria,1965,5398333,575.223647003621,55.77,96.2,7.56
Asia,Syria,1970,6378802,576.699670408331,59.31,75.3,7.57
Asia,Syria,1975,7564000,906.849382601798,62.95,59.1,7.47
Asia,Syria,1980,8956156,1058.6565403729,66.01,46.9,7.09
Asia,Syria,1985,10667245,1026.30308903564,68.51,37.4,6.36
Asia,Syria,1990,12451539,945.368699323032,70.5,30.4,5.31
Asia,Syria,1995,14331962,1204.10068049301,72.7,24.6,4.5
Asia,Syria,2000,16354050,1181.71920184908,74.4,19.8,3.96
Asia,Syria,2005,18132842,1356.09317767176,75.5,16.1,3.4
Asia,Syria,2010,20720602,1505.6331872018,76.5,13.2,3.08
Asia,Syria,2015,18502413,,68.2,11.1,2.88
Asia,Tajikistan,1960,2064035,,57.1,,6.24
Asia,Tajikistan,1965,2489648,,59.45,,6.51
Asia,Tajikistan,1970,2919586,,61.55,108,6.88
Asia,Tajikistan,1975,3412819,,63.08,106.7,6.4
Asia,Tajikistan,1980,3917642,,64.28,100.4,5.66
Asia,Tajikistan,1985,4540688,459.700388355245,65.55,94.9,5.49
Asia,Tajikistan,1990,5297286,426.542318273924,65.3,85,5.18
Asia,Tajikistan,1995,5784330,148.498361901897,64.1,93,4.59
Asia,Tajikistan,2000,6186152,139.109141563285,65.8,74.3,3.95
Asia,Tajikistan,2005,6805655,204.717340358863,68,54.1,3.64
Asia,Tajikistan,2010,7581696,253.07388491968,70.1,44.7,3.78
Asia,Tajikistan,2015,8481855,,72.4,38.5,3.75
Africa,Tanzania,1960,10074490,,45.57,144.3,6.81
Africa,Tanzania,1965,11683511,,47.37,137.3,6.8
Africa,Tanzania,1970,13605504,,49.53,127.6,6.77
Africa,Tanzania,1975,15980265,,52.19,118.2,6.75
Africa,Tanzania,1980,18684893,,54.29,108.9,6.65
Africa,Tanzania,1985,21842087,,55.44,106.4,6.47
Africa,Tanzania,1990,25458208,296.435189036086,55.2,100.4,6.21
Africa,Tanzania,1995,29903329,275.847709564377,53.9,95.8,5.88
Africa,Tanzania,2000,33991590,299.6560670154,54.3,80.3,5.69
Africa,Tanzania,2005,39065600,366.50597681848,57.1,58.7,5.64
Africa,Tanzania,2010,45648525,437.378413628918,61.4,42.4,5.43
Africa,Tanzania,2015,53470420,,64.1,35.2,5.07
Asia,Thailand,1960,27397178,319.91348309669,55.46,102.2,6.15
Asia,Thailand,1965,31822798,389.570643913838,57.8,86.8,6.13
Asia,Thailand,1970,36884914,520.665889610045,59.86,71.8,5.6
Asia,Thailand,1975,42334954,599.829716125356,62.24,57.6,4.49
Asia,Thailand,1980,47385325,786.635670727171,64.62,47,3.39
Asia,Thailand,1985,52041468,933.798931037072,68.36,38.3,2.57
Asia,Thailand,1990,56582824,1402.54311371946,71,30.3,2.11
Asia,Thailand,1995,59266089,2024.86283250444,70.6,23.7,1.87
Asia,Thailand,2000,62693322,1957.54896679426,70.7,19.1,1.68
Asia,Thailand,2005,65863973,2389.54179308315,73.1,15.3,1.54
Asia,Thailand,2010,66692024,2811.34988212384,74.2,12.5,1.44
Asia,Thailand,2015,67959359,,74.7,10.5,1.38
Asia,Timor-Leste,1960,499525,,37.74,,6.37
Asia,Timor-Leste,1965,547035,,41.29,,6.31
Asia,Timor-Leste,1970,602737,,45.56,,5.92
Asia,Timor-Leste,1975,661634,,42.12,,4.79
Asia,Timor-Leste,1980,577580,,42.45,,4.77
Asia,Timor-Leste,1985,657018,,52.51,157,5.34
Asia,Timor-Leste,1990,740231,,58.5,132,5.34
Asia,Timor-Leste,1995,856439,,61.8,107.3,6.38
Asia,Timor-Leste,2000,847185,373.236070043733,60.7,86.3,7.11
Asia,Timor-Leste,2005,989497,317.434009400736,67.5,67.4,6.79
Asia,Timor-Leste,2010,1057122,454.573883052287,70.8,53.1,6.24
Asia,Timor-Leste,2015,1184765,,72.4,44.7,5.6
Africa,Togo,1960,1580513,176.256533163599,41.06,162.4,6.52
Africa,Togo,1965,1708632,262.94520973504,44.43,147.7,6.79
Africa,Togo,1970,2115521,292.534587413691,47.72,132.8,7.08
Africa,Togo,1975,2410446,308.130270954006,50.88,119.2,7.28
Africa,Togo,1980,2720838,345.063111953009,53.87,106.9,7.21
Africa,Togo,1985,3252995,283.544608798968,56.39,97.1,6.87
Africa,Togo,1990,3786942,275.306426398926,57.8,90.2,6.33
Africa,Togo,1995,4284286,244.285875872899,57.6,84.2,5.73
Africa,Togo,2000,4874735,265.500287297669,56.7,76.2,5.29
Africa,Togo,2005,5578219,245.232304970457,56.8,67.4,5.01
Africa,Togo,2010,6390851,249.699593215364,58.7,59.3,4.79
Africa,Togo,2015,7304578,,61.5,52.3,4.51
Oceania,Tonga,1960,61600,,61.2,,7.36
Oceania,Tonga,1965,74363,,62.94,53.8,6.97
Oceania,Tonga,1970,84370,,64.58,39.6,5.94
Oceania,Tonga,1975,88347,,65.93,30.4,5.43
Oceania,Tonga,1980,93007,,67.08,24.6,5.55
Oceania,Tonga,1985,93953,1490.81026151374,68.27,21.4,5.13
Oceania,Tonga,1990,95152,1493.71191777367,69.1,18.7,4.64
Oceania,Tonga,1995,95889,1785.54576333052,69.6,16.2,4.45
Oceania,Tonga,2000,97898,1926.73250219616,69.6,15.1,4.25
Oceania,Tonga,2005,100858,2063.58834797438,70,14.3,4.14
Oceania,Tonga,2010,103947,2026.31530683906,70.7,15,3.91
Oceania,Tonga,2015,106170,,71.5,14.4,3.68
Americas,Trinidad and Tobago,1960,848481,3313.67068797062,63.07,56.6,5.26
Americas,Trinidad and Tobago,1965,912419,4132.13312852977,65.17,48.8,4.43
Americas,Trinidad and Tobago,1970,945996,4735.77369883171,65.73,43.9,3.55
Americas,Trinidad and Tobago,1975,1011487,5069.38682158051,66.83,39.5,3.31
Americas,Trinidad and Tobago,1980,1085308,6902.15348546219,67.89,34.3,3.28
Americas,Trinidad and Tobago,1985,1170935,5710.77640859655,68.5,29.8,3.06
Americas,Trinidad and Tobago,1990,1221904,4886.09667207899,69.1,26.9,2.45
Americas,Trinidad and Tobago,1995,1255001,5097.3167885922,69.3,25.6,1.96
Americas,Trinidad and Tobago,2000,1267980,6430.94978469692,69.5,25.3,1.75
Americas,Trinidad and Tobago,2005,1296933,9231.93294410737,71.1,23.8,1.77
Americas,Trinidad and Tobago,2010,1328095,10619.3711579367,71.8,21,1.8
Americas,Trinidad and Tobago,2015,1360088,,72.4,18.2,1.79
Africa,Tunisia,1960,4176266,,43.2,173.4,7.04
Africa,Tunisia,1965,4545340,822.335824162769,47.31,155.7,7.06
Africa,Tunisia,1970,5060393,926.526973893134,52.94,122.2,6.44
Africa,Tunisia,1975,5652478,1242.29613401414,58.9,94.2,5.87
Africa,Tunisia,1980,6368169,1498.84441383387,64.41,69.2,5.35
Africa,Tunisia,1985,7321877,1600.73867165482,68.56,53.9,4.45
Africa,Tunisia,1990,8232797,1645.47344711645,71.8,44.3,3.54
Africa,Tunisia,1995,9113972,1796.79456103223,72.9,35.9,2.68
Africa,Tunisia,2000,9699192,2213.92275119412,75,26.3,2.11
Africa,Tunisia,2005,10102477,2634.29344021273,76.2,19.6,2.03
Africa,Tunisia,2010,10639194,3116.91403850705,77.1,14.9,2.04
Africa,Tunisia,2015,11253554,,77.6,12.1,1.97
Asia,Turkey,1960,27553280,1617.44992004582,46.91,166,6.3
Asia,Turkey,1965,31000167,1815.70568410164,50.96,144.1,5.95
Asia,Turkey,1970,34772031,2163.16821945201,54.59,126.2,5.56
Asia,Turkey,1975,39185637,2543.9111663031,58.08,108.8,5.01
Asia,Turkey,1980,43905790,2551.90182882485,61.74,90.2,4.36
Asia,Turkey,1985,49178079,2888.941245509,65.15,71.5,3.7
Asia,Turkey,1990,53994605,3456.66460917716,68.1,55.8,3.08
Asia,Turkey,1995,58522320,3735.34564150909,70,43.1,2.72
Asia,Turkey,2000,63240157,4215.16240052978,73.8,32.1,2.45
Asia,Turkey,2005,67860617,4907.72119957294,76.2,23.2,2.23
Asia,Turkey,2010,72310416,5388.732442889,78.8,16.4,2.1
Asia,Turkey,2015,78665830,,79.2,11.6,2
Asia,Turkmenistan,1960,1593501,,54.91,,6.42
Asia,Turkmenistan,1965,1890000,,57.17,,6.62
Asia,Turkmenistan,1970,2188499,,59.15,,6.3
Asia,Turkmenistan,1975,2520002,,60.49,,5.78
Asia,Turkmenistan,1980,2861000,,61.9,96.5,5.01
Asia,Turkmenistan,1985,3229499,,63.44,81.7,4.67
Asia,Turkmenistan,1990,3668000,1041.68776499455,63.9,72.5,4.35
Asia,Turkmenistan,1995,4188010,568.719415665197,63.3,71.7,3.51
Asia,Turkmenistan,2000,4501419,645.277101509546,63.7,66.1,2.84
Asia,Turkmenistan,2005,4747839,1323.10235582967,65.8,57.8,2.62
Asia,Turkmenistan,2010,5041995,2062.12719727013,68.1,50.4,2.41
Asia,Turkmenistan,2015,5373502,,70,43.7,2.27
Africa,Uganda,1960,6788211,,45.27,132.3,7
Africa,Uganda,1965,8014376,,48.49,120.9,7.09
Africa,Uganda,1970,9446024,,50.74,113.5,7.12
Africa,Uganda,1975,10827071,,51.55,118.4,7.1
Africa,Uganda,1980,12547754,,52.01,127.7,7.1
Africa,Uganda,1985,14631089,175.886243259131,52.09,117.2,7.1
Africa,Uganda,1990,17384369,189.426806633016,50.7,111.4,7.09
Africa,Uganda,1995,20412967,226.371995212651,48.3,101,7.02
Africa,Uganda,2000,23757636,260.684465070515,49.1,90,6.87
Africa,Uganda,2005,28042413,305.435065698519,53.5,67.6,6.58
Africa,Uganda,2010,33149417,383.146862462166,57.8,49.5,6.16
